"","content","troll"
"4454","@realDonaldTrump don't worry about @megynkelly She was only person on stage ""hearing voices""-her ego talking! #GOPDebate @jimlibertarian",-1
"4455","Trump slams Megyn Kelly http://t.co/oBNQDPOemX via @worldnetdaily #GOPDebate #Tcot #ccot #pjnet #WakeUpAmerica #MakeDCListen",-1
"4456","RT @patriotmom61: Rick Santorum at The Des Moines Register soapbox https://t.co/hfqVXAiqPh A boatrocker who got things done. #GOPDebate #Ioâ€¦",-1
"4457","RT @craicalaicpat: The God these men worship is money. #OneoftheSevenDeadlySinsButThatsNoneofMyBusiness  #GOPDebate",-1
"4458",".@CarlyFiorina : Questions were tough for all candidates http://t.co/sghSIOK5R5 via @morning_joe

#GOPDebate",-1
"4459","@FoxNews total failure #GOPDebate canceled fox news on my cable. Done https://t.co/3z5PR1Ue7n",-1
"4460","RT @mterry337: #GopDebate It really looks like FOX is going after #DonaldTrump!!!",-1
"4461","Leave it to #canada to have a real #debate. #GOPDebate was a q&amp;a #circus without a single item debated. Koobaywhaa? http://t.co/EAmdvsGUGg",-1
"4462","Best recap of last night's #GOPDebate from @theskimm =&gt; ""And Ted Cruz and Mike Huckabee were there too."" http://t.co/gDOEUrUnlD",-1
"4463","Last night's #GOPDebate: what topics merited attention, and which were ignored #GOPtbt http://t.co/ZU0QGfjbSq",-1
"4464","RT @patriotmom61: @FoxNews wouldn't give him any national security questions, so watch Rick Santorum at New Hampshire NSAS https://t.co/Oneâ€¦",-1
"4465","RT @ProfessorCrunk: Wonder how Trayvon Martin feels about that ""culture of life"" Jeb. #GOPDebate",-1
"4466","RT @buckeyeteacher3: OMG! Hey @JohnKasich, what did your dad do for a living? #GOPDebate",-1
"4467","Walker on @foxandfriends this a.m., says he wishes he had more time to talk #IranDeal at #GOPDebate last night: https://t.co/9eQnw2wcld",-1
"4468","RT @craicalaicpat: Pretty funny night but these men are so childish to be Pres. Like this isn't smack high where it's just throwing shade. â€¦",-1
"4469","RT @Emma_Dye: I think we have a WINNER! #standwithRand #GOPdebate #RandPaul",-1
"4470","The reality TV show is over &amp; I'm trying to get back to the day but Im so obsessed with the hilarious memes that were generated #GOPDebate",-1
"4471","@megynkelly  you lost alot of admirers last night.We Republicans are just going to beat ourselves, AGAIN!  #GOPDebate #DonaldTrump",-1
"4472","RT @AshvsEvilDead: Some kind of debate is going on. Meanwhile we're debating over the best drum solo of all time: Hot for Teacher or Tom Saâ€¦",-1
"4473","RT @saladinahmed: I was wondering how they were going to fit everyone in, but the set up looks great. #GOPDebate http://t.co/t1AFrr7tj1",-1
"4474","First question of #GOPDebate of 3rd party run was to give @realDonaldTrump a disadvantage from the start. #UnfairWorld",-1
"4475","RT @DougStanhope: Hillary comes at you from every angle, striking, ground and pound, arm bar. She's unstoppable. Or am I thinking of the wrâ€¦",-1
"4476","@realDonaldTrump wins the polls in the #GOPDebate debate. What does that tell u? #Americans r sick of the same ole politician song &amp; dance.",-1
"4477","RT @bgittleson: Great graphic from our partners at @FiveThirtyEight: http://t.co/iFCygWMW7J #GOPDebate http://t.co/FpMMjmravD",-1
"4478","RT @curlyheadRED: White people arguing over their retirement plans &amp; Black people cant even live long enough to retire in this damn countryâ€¦",-1
"4479","@RNC has a responsibility to denounce the misogyny we saw last night at #GOPDebate",-1
"4480","New Guardian column up on #GOPDebate: ""the only shoutout given to #BlackLivesMatter lasted less than a minute."" http://t.co/emDcbvJWQD",-1
"4481","Fox News has declared itself the fastest gun in the west, and is still gunnin' fer Outlaw Josey Trump. @MichaelBerrySho #GOPDebate",-1
"4482",".@megynkelly someone needs 2 inform @realDonaldTrump that he's picking the wrong #female moderator 2 get mouthy with!
Well done!
#GOPDebate",-1
"4483","Why did NONE of the 9 men respond to Name Calling question: That's abhorrent, but name calling pales next to ISIS sexual jihad. #GOPDebate",-1
"4484","RT @kharyp: FACT CHECK: GOP candidates veer from the truth in 1st debate http://t.co/IGipTiFeUA #GOPDebate http://t.co/Hp5v9Gy9Kf",-1
"4485","Progressives are unable to be reconciled with and have no interest in it. They fight to win. We need a conqueror not a placater. #GOPDebate",-1
"4486","Megyn Kelly was a real slacker in the #GOPDebate last night. Not even one question on the Fox ""War On Christmas"". #DoYouBelieveInWhiteSanta?",-1
"4487","RT if you got drunk watching the #GOPDebate last night.",-1
"4488","RT @ABC7JohnGregory: So, who won? #GOPDebate http://t.co/yV2GhJ1Z79",-1
"4489","RT @maddeclair: In a shocking twist during the debate, Trump brags about how much money he has #GOPDebate",-1
"4490","RT @JesseCox: Guys guys! God is going to be on the #GOPDebate debate next! #specialguest",-1
"4491","RT @HaroldItz: BREAKING EXCLUSIVE PIC Trump meets the press after #GOPDebate http://t.co/3UFQSs2hNX",-1
"4492","@Mivasair @michelleruiz  ""never give up your leverage before the negotiation starts"" - Donald #Trump 2015
#GOPDebate 
#TrumpForPresident",-1
"4493","Bernie Sanders live-tweeted the #GOPDebate http://t.co/Ww483ZW323 via @HuffPostPol",-1
"4494","RT @JohnCassidy: Nobody won, and Trump's having fun. My colleague @TNYCloseRead's take on the #GOPDebate http://t.co/EIPqiw2053",-1
"4495","RT @auxty: cmon #GOPDebate  who wants to get SICKENING! @GOPTeens http://t.co/MsbZObk0g3",-1
"4496","On the #GOPDebate the question of abortion it is not a women issue because no woman gets pregnant by herself it is a humanity issue.",-1
"4497","RT @KateBlackDC: Becoming a parent is one of the biggest economic decisions a woman can make. These #TenMen want to make that decision for â€¦",-1
"4498","RT @RippDemUp: @SMShow  @frangeladuo  #GOPDebate Gave ""No Fucks"" About #BlackLivesMatter http://t.co/IuwKYlUdMg",-1
"4499","The thing about the #GOPDebate, most watched it in the same way they'd watch some trashy reality show -that's a big problem for #Republicans",-1
"4500","@JebBush is not a good communicator. In last night's #GOPDebate he sounded like Charlie Brown's teacher to me.",-1
"4501","What a show! #Trump #GOPDebate #RosieODonnell â€” watching Republican Presidential Candidates Debate",-1
"4502","Why does that blonde keep laughing? #GOPDEBATE @megynkelly You look foolish and unprofessional.  YOUR FIRED",-1
"4503","RT @thehill: Rubio: God blessed GOP with good candidates, but the Dems can't find one: http://t.co/m6kEVwuaYL #GOPDebate http://t.co/8FjT3fâ€¦",-1
"4504","#HillaryClinton takes selfie with #KimKardashian, #KanyeWest during #GOPDebate http://t.co/6JyS4iVVkE â€¦ â€¦ http://t.co/e8jH6TilTs",-1
"4505","#GOPDebate Americans are FED UP with the LIES! No more lies that only benefit politicians! #NoMoreLies http://t.co/m3ssK2LYXM",-1
"4506","Whats really disturbing is @megynkelly thinks that people like @DWStweets would treat her fairly if they had that audience! 
#GOPDebate",-1
"4507","#GOPDebate @marcorubio Veiws stood out mainly in the health department.",-1
"4508","RT @MURlCAFUCKYEAH: RT if you agree!

â€œThe big problem this country has is being politically correctâ€ #GOPDebate http://t.co/liuGl1haa3",-1
"4509","RT @JECarter4: New Jersey's credit rating has been downgraded 9 times since Chris Christie became Governor. http://t.co/m1I4eDF9pq #GOPDebaâ€¦",-1
"4510","RT @bobcesca_go: As if the rest of the debate wasn't embarrassing enough, the God question is when the rest of the world laughs at us. #GOPâ€¦",-1
"4511","#GOPDebate  practiced answers R not impressive when u look at what they practice. Ignore what they say it's what they've DONE that matters.",-1
"4512","bright spot in all this is that while Hilary might not be enough to galvanize the democratic base, defeating Trump certainly is. #GOPDebate",-1
"4513","@BillHemmer @marthamaccallum @FoxNews Kudos to Bill &amp; Martha. Excellent #GOPDebate moderators. The prime time team was awful in comparison!",-1
"4514","RT @NancyOsborne180: #BATsAsk Where are your solutions? More tax cuts 4 rich? yawn. 
#GOPDebate 
@BadassTeachersA 
#TBATs http://t.co/Cvl6eâ€¦",-1
"4515","RT @ProfessorCrunk: ""The purpose of the military is to kill people and break things."" Huckabee just said that. And he's being violently traâ€¦",-1
"4516","RT @jncatron: The only candidate who stood out in any way was @realDonaldTrump. Even the unhniged lunatics were bland and colorless about iâ€¦",-1
"4517","mizmanning1: https://t.co/M2zI6acgnO RT NewYorkPhotoGal: #GOPDebate #Obama was right when he said the #GOP is ignorant of the Iranians culâ€¦",-1
"4518","@Marisol_Bello Wht are we missing? If journos aren't concerned abt poverty, how'r voters/candidates expected 2 be? #TalkPoverty #GOPDebate",-1
"4519","RT @bencasselman: Rubio is exactly right: More new immigrants now come from Asia, not Latin America. #GOPDebate http://t.co/IOHEpeVlvB",-1
"4520","RT @maddeclair: ""Well, Carson, we didn't actually have an air force in the 40s... That came after WWII...""-@MichaelLucchese #GOPDebate",-1
"4521","RT @tedcruz: We need a President whoâ€™ll defend the Constitution and restore Americaâ€™s leadership in the world #GOPDebate #CruzCrew http://tâ€¦",-1
"4522","nobamanoway: https://t.co/M2zI6acgnO RT AnneBayefsky: .GovMikeHuckabee: #Obama trusts our enemies and vilifies our friends. #GOPDebate",-1
"4523","My take on Christie's performance at last night's #GOPDebate: he came off as irrelevant &amp; peripheral #Rutgers @NJDACC #Princeton #NJDevils",-1
"4524","So tired people fall asleep before debates... so watching the taped version now. Excuse the after the fact tweets. #GOPDebate",-1
"4525","#GOPDebate NOT ONE MENTION OF DISABILITY last night. We need to educate all contenders of both parties to value us.",-1
"4526","RT @pattonoswalt: Can't believe they're not showing Gwar's opening set. #GOPDebate",-1
"4527","RT @VotingFemale: #GopDebate Ben Carson Hits A Homer http://t.co/T4N6dh3pZo",-1
"4528","RT @maddeclair: ""When did you become a Republican, Mr. Trump?"" #GOPDebate #megynkellydebatequestions",-1
"4529","RT @Mayflowers516: winner of the #GOPDebate : no one
loser: all mankind",-1
"4530","RT @rajiniv: While posting pics outside the #GOPDebate I unwittingly came across @PFTCommenter. Now I know who he is. Onto the debate now.",-1
"4531","RT @GeneMcVay: #GOPDebate Billy Graham said if God doesn't punish America He should apologize to Sodom &amp; Gomorrah. 

Pray is banned, baby pâ€¦",-1
"4532","RT @itsashlyperez: time-lapse of my face during the entire #GOPDebate http://t.co/tARWSOBiK0",-1
"4533","@HuffingtonPost says this photo stole the #GOPDebate thunder.
I have my own opinions.
Love to hear yours http://t.co/MuwuZW9SMd",-1
"4534","I bet on Politics clearly will stick to sports...Gender of next president-female! http://t.co/tb7XX3EZqs #GOPDebate http://t.co/B9BcThYBVv",-1
"4535","The #GOPDebate was a bunch of fake tanned idiots say opinions no one cared for. It was basically the @BacheloretteABC.  @FoxNews",-1
"4536","So disappointed @realDonaldTrump never got to answer the God question! #GOPDebate",-1
"4537","RT @SpursJR55: Every country has something they are embarrassed &amp; ashamed of. For Americans, it's the Republican Party #GOPDebate",-1
"4538","RT @Hale2Thomas: The #GOPDebate only had one left handed candidate. #outoftouch #StandWithRand #righthandedprivilege",-1
"4539","Why is everyone so against Common Core? But, we were ok with No Child Left Behind from Bush 43? #GOPDebate",-1
"4540","#JoeBiden Godfather Of American #Tyranny
https://t.co/VzVDfOe6qR
#uniteblue @ResistTyranny @CzarofFreedom @Bidenshairplugs #GOPDebate #USA",-1
"4541","RT @ngomsiv: Donald Trump on the border last week #GOPDebate http://t.co/6UUIbRW06t",-1
"4542","RT @Alexthefig: Instead of asking to pledge to support the GOP nominee, why not ask each candidate to support the Constitution? #GOPDebate â€¦",-1
"4543","RT @caren4btunity: The winner of the #GOPDebate is anyone who didn't watch. http://t.co/AvirSm1hVm @WU4PE @MindyRosier @mterry337 @BPSNightâ€¦",-1
"4544","RT @mydaughtersarmy: 10 straight, wealthy, men suddenly the authority on LGBT, affordable h/care + women's reproductive rights

#GOPDebate â€¦",-1
"4545","RT @xqueenzee: Basically #GOPDebate http://t.co/el5jJ9hOeE",-1
"4546",".@realDonaldTrump will be the best thing to happen to #Democratic #GOTV in history. #GOPDebate #GOPClownCar",-1
"4547","RT @StephHerold: Mike Huckabee, transgender people aren't a ""social experiment."" With all due respect, fuck you sir. #GOPdebate",-1
"4548","RT @JohnKasich: Did tonight make you a fan of @JohnKasich? Be sure you take a moment and like our Facebook page: https://t.co/aBUNLgIgHG

#â€¦",-1
"4549","TKO. You keep using this word. I do not think it means what you think it means. #GOPDebate",-1
"4550","RT @STERLINGMHOLMES: @mterry337 I'm a #SNAP recipient and I'm barely getting by with what I get a month. The gop SNAP cuts would cut many lâ€¦",-1
"4551","RT @ChrisJZullo: Please note, this is not a lie. World only has 53.3 years of oil reserves left. Hello, anyone listening? #GOPDebate #uniteâ€¦",-1
"4552","A 5-year-old kid can access a porno of a woman being in a gangbang, but Trump can't say a woman would ""look good on her knees."" #GOPDebate",-1
"4553",".@RandPaul, trying to please everybody, succeeds in pleasing nobody:

http://t.co/JHegp7d9WA

#GOPDebate http://t.co/UVrDvb5yod",-1
"4554","Trump personifies money doesnt make you happy.Wealthy &amp; incredibly mean:that meanness doesn't come from a happy person.#GOPDebate #KKKorGOP",-1
"4555","RT @AC360: I think the biggest problem this country has is being totally politically correct - @realDonaldTrump in #GOPDebate http://t.co/Hâ€¦",-1
"4556","@BernieSanders won the #GOPDebate last night via #DebateWithBernie . No arguing this. Sooner or later, you ALL will start to #FeelTheBern",-1
"4557","RT @CJsucitymvp: ""but i don't wanna eat my vegetables"" RT @Lizzs_Lockeroom #GOPDebate http://t.co/N34sUH0qho",-1
"4558","@AlPal_23 wins snapchat #GOPDebate http://t.co/1XWxEygYIC",-1
"4559","@JohnKasich didn't back away from Ohio's #Medicaid expansion during last night's #GOPDebate.  Msg: Don't oppose expansion based on ideology.",-1
"4560","RT @BrunettePatriot: Do we really want someone like this in office? #GOPDebate #BC2DC16 #Trump http://t.co/Jb53bAGNhn",-1
"4561","Can't Believe the comments trashing @RandPaul 's hair style when @realDonaldTrump is on stage of all people #GOPDebate",-1
"4562","That wasn't a #GOPDebate that was the 1st episode of #FoxNews new reality show ""Who's Afraid Of A Billionaire,"" The World laughs at us.",-1
"4563","@rgay @BriKirk Thank you for your service to democrats abroad! Loved the coverage of the #GOPDebate",-1
"4564","#TRUMP is beyond Teflon. He could cut @megynkelly into pieces &amp; feed her to Mike Wallace's disappointment &amp; his #'s would go up. #GOPDebate",-1
"4565","I hope BuzzFeed has a comprehensive roundup of the #GOPDebate so I can read it and act like I #gaf.",-1
"4566","Political correctness... Ain't nobody got time for that! #GOPDebate #Trump",-1
"4567","You know what?  Fine, fuck it.  Time to vote for @BernieSanders.
#GOPDebate",-1
"4568","RT @JessicaValenti: Trump: I told God to come to my wedding and HE CAME. #GOPDebate",-1
"4569","RT @renomarky: #GOPDebate was anything but a debate! Way to many on stage to make a true debate possible! Was 100% for ratings notðŸ‡ºðŸ‡¸s problâ€¦",-1
